year,model,price,transmission,mileage,fuelType,tax,mpg,engineSize,selling_price
2017, X1,20981,Semi-Auto,12224,Diesel,150,55.4,2.0,12349.4166
2011, X1,7950,Automatic,70582,Diesel,200,45.6,2.0,2029.6349999999998
2012, X1,5994,Manual,130000,Diesel,165,51.4,2.0,1792.2060000000004
2020, X1,31498,Semi-Auto,1560,Diesel,145,60.1,2.0,26464.6196
2020, X1,29000,Semi-Auto,9,Petrol,150,47.9,2.0,24365.800000000003
2017, X1,13400,Manual,44580,Diesel,150,68.9,2.0,7887.24
2017, X1,15200,Automatic,34525,Diesel,30,65.7,2.0,8946.72
2017, X1,18950,Automatic,19785,Diesel,145,60.1,2.0,11153.97
2017, X1,15900,Automatic,26573,Diesel,150,65.7,2.0,9358.74
2017, X1,23032,Semi-Auto,19340,Diesel,145,57.6,2.0,13556.6352
2017, X1,18700,Automatic,25227,Petrol,160,44.8,2.0,11006.82
2017, X1,12700,Manual,62344,Diesel,150,68.9,2.0,7475.22
2017, X1,16700,Automatic,34666,Diesel,145,65.7,2.0,9829.62
2017, X1,20990,Semi-Auto,25013,Diesel,145,57.6,2.0,12354.714
2017, X1,19488,Automatic,34959,Petrol,150,44.8,2.0,11470.6368
2017, X1,20092,Semi-Auto,25610,Petrol,160,44.8,2.0,11826.1512
2017, X1,18998,Semi-Auto,26939,Diesel,145,65.7,2.0,11182.2228
2017, X1,19832,Semi-Auto,15242,Diesel,145,57.6,2.0,11673.1152
2013, X1,10299,Automatic,33412,Diesel,160,52.3,2.0,3351.2946
2017, X1,19490,Automatic,19090,Diesel,145,65.7,2.0,11471.814
2017, X1,21995,Manual,15900,Diesel,145,60.1,2.0,12946.257
2013, X1,8100,Manual,48532,Diesel,160,51.4,2.0,2635.7400000000002
2019, X1,27980,Semi-Auto,3782,Petrol,145,48.7,2.0,21413.094
2016, X1,17500,Automatic,17151,Diesel,30,65.7,2.0,9261.0
2019, X1,29999,Semi-Auto,3333,Diesel,150,50.4,2.0,22958.2347
2019, X1,28480,Semi-Auto,1805,Diesel,145,52.3,2.0,21795.744
2019, X1,27672,Semi-Auto,2897,Petrol,145,35.3,2.0,21177.3816
2016, X1,15199,Automatic,41571,Diesel,125,60.1,2.0,8043.3108
2019, X1,31995,Automatic,9500,Diesel,145,52.3,2.0,24485.7735
2019, X1,26000,Semi-Auto,3085,Petrol,145,40.9,1.5,19897.8
2019, X1,25020,Semi-Auto,5197,Petrol,145,38.2,2.0,19147.806
2016, X1,18498,Semi-Auto,24952,Diesel,150,55.4,2.0,9789.1416
2019, X1,24480,Manual,2425,Petrol,145,51.4,1.5,18734.543999999998
2013, X1,9999,Automatic,53540,Diesel,160,52.3,2.0,3253.6746000000003
2016, X1,17900,Semi-Auto,34382,Diesel,125,57.6,2.0,9472.68
2019, X1,26600,Semi-Auto,5085,Diesel,145,60.1,2.0,20356.98
2016, X1,18995,Automatic,14496,Diesel,125,57.6,2.0,10052.154
2016, X1,15995,Manual,46907,Diesel,125,58.9,2.0,8464.554
2016, X1,17499,Automatic,35421,Diesel,145,55.4,2.0,9260.470800000001
2016, X1,12795,Manual,71720,Diesel,20,68.9,2.0,6771.1140000000005
2016, X1,16799,Automatic,50296,Diesel,145,55.4,2.0,8890.0308
2016, X1,18650,Automatic,29330,Diesel,145,55.4,2.0,9869.58
2016, X1,14950,Manual,35481,Diesel,20,68.9,2.0,7911.54
2013, X1,10899,Automatic,42073,Diesel,160,52.3,2.0,3546.5346000000004
2019, X1,24680,Manual,1000,Diesel,145,68.9,2.0,18887.604
2017, X1,19495,Semi-Auto,23397,Diesel,125,57.6,2.0,11474.757
2019, X1,24449,Semi-Auto,5336,Diesel,145,60.1,2.0,18710.8197
2017, X1,14300,Manual,30533,Diesel,150,68.9,2.0,8416.98
2017, X1,14800,Manual,31518,Diesel,145,60.1,2.0,8711.28
2017, X1,19540,Automatic,34240,Diesel,125,57.6,2.0,11501.244
2019, X1,28995,Semi-Auto,202,Diesel,150,60.1,2.0,22189.873499999998
2019, X1,25000,Automatic,4534,Petrol,145,46.3,1.5,19132.5
2019, X1,26786,Automatic,3012,Petrol,145,46.3,1.5,20499.3258
2017, X1,17990,Semi-Auto,36687,Diesel,125,57.6,2.0,10588.914
2019, X1,29750,Automatic,6695,Diesel,150,50.4,2.0,22767.675
2017, X1,16995,Semi-Auto,22000,Diesel,145,65.7,2.0,10003.257
2019, X1,31850,Automatic,3500,Petrol,145,38.7,2.0,24374.805
2017, X1,14995,Manual,33600,Diesel,150,68.9,2.0,8826.057
2017, X1,20980,Semi-Auto,21330,Petrol,160,44.8,2.0,12348.828
2017, X1,20980,Semi-Auto,31630,Diesel,150,55.4,2.0,12348.828
2019, X1,24950,Automatic,9412,Diesel,145,60.1,2.0,19094.235
2019, X1,27990,Semi-Auto,8521,Diesel,145,60.1,2.0,21420.747
2017, X1,18995,Semi-Auto,26249,Petrol,160,44.8,2.0,11180.457
2013, X1,8750,Manual,80625,Diesel,160,51.4,2.0,2847.25
2017, X1,16995,Manual,19980,Diesel,20,68.9,2.0,10003.257
2019, X1,22450,Manual,5455,Petrol,150,39.8,1.5,17180.985
2013, X1,7990,Manual,64000,Diesel,160,51.4,2.0,2599.9460000000004
2019, X1,23975,Manual,6907,Diesel,145,68.9,2.0,18348.0675
2017, X1,19000,Semi-Auto,33814,Diesel,145,57.7,2.0,11183.4
2019, X1,25590,Semi-Auto,5354,Diesel,145,36.7,2.0,19584.027
2017, X1,17861,Semi-Auto,20932,Diesel,30,65.7,2.0,10512.9846
2013, X1,7998,Manual,64698,Diesel,160,51.4,2.0,2602.5492000000004
2013, X1,10995,Manual,26642,Petrol,200,40.9,2.0,3577.773
2016, X1,16700,Semi-Auto,44000,Diesel,145,55.4,2.0,8837.64
2013, X1,8298,Manual,69020,Diesel,125,57.6,2.0,2700.1692000000003
2016, X1,20000,Automatic,18829,Petrol,160,44.8,2.0,10584.0
2016, X1,17600,Semi-Auto,26382,Diesel,145,55.4,2.0,9313.92
2019, X1,27890,Semi-Auto,4884,Petrol,145,44.8,2.0,21344.217
2019, X1,27480,Automatic,5241,Diesel,145,50.4,2.0,21030.444
2019, X1,25995,Semi-Auto,5200,Petrol,145,46.3,1.5,19893.9735
2019, X1,26690,Semi-Auto,8140,Petrol,145,35.3,2.0,20425.857
2019, X1,25990,Semi-Auto,4357,Diesel,145,60.1,2.0,19890.147
2016, X1,18727,Automatic,16318,Petrol,160,44.8,2.0,9910.3284
2016, X1,21200,Automatic,6341,Petrol,160,44.8,2.0,11219.04
2019, X1,29980,Automatic,11919,Diesel,145,60.1,2.0,22943.694
2019, X1,27780,Semi-Auto,5490,Petrol,145,38.7,2.0,21260.034
2019, X1,27890,Semi-Auto,5490,Petrol,145,44.8,2.0,21344.217
2018, X1,22632,Semi-Auto,14852,Diesel,145,60.1,2.0,15435.024
2019, X1,26490,Semi-Auto,8785,Diesel,145,50.4,2.0,20272.797
2019, X1,23450,Manual,10,Petrol,145,51.4,1.5,17946.285
2019, X1,26480,Semi-Auto,9385,Petrol,145,48.7,2.0,20265.144
2018, X1,19300,Manual,15209,Diesel,145,52.3,2.0,13162.599999999999
2016, X1,17995,Manual,31345,Diesel,125,60.1,2.0,9522.954
2019, X1,26950,Semi-Auto,4269,Diesel,145,60.1,2.0,20624.835
2019, X1,28790,Semi-Auto,5559,Petrol,145,44.8,2.0,22032.987
2019, X1,28790,Semi-Auto,5628,Petrol,145,44.8,2.0,22032.987
2019, X1,27490,Manual,105,Diesel,145,40.4,2.0,21038.096999999998
2013, X1,12680,Manual,32543,Petrol,200,40.9,2.0,4126.072
2016, X1,16690,Automatic,32333,Diesel,145,55.4,2.0,8832.348
2019, X1,27990,Semi-Auto,4292,Petrol,145,48.7,2.0,21420.747
2016, X1,17200,Manual,26117,Diesel,125,60.1,2.0,9102.24
2016, X1,16700,Manual,30590,Diesel,125,60.1,2.0,8837.64
2016, X1,20495,Semi-Auto,13200,Diesel,125,57.6,2.0,10845.954
2016, X1,21390,Automatic,22595,Petrol,160,44.8,2.0,11319.588
2016, X1,18899,Automatic,22780,Petrol,160,44.8,2.0,10001.3508
2016, X1,15000,Manual,13449,Diesel,20,68.9,2.0,7938.0
2013, X1,8562,Manual,67932,Diesel,165,51.4,2.0,2786.0748000000003
2016, X1,14999,Manual,32794,Diesel,20,68.9,2.0,7937.4708
2016, X1,11495,Manual,110710,Diesel,125,60.1,2.0,6083.154
2019, X1,26999,Manual,4500,Petrol,145,49.6,1.5,20662.3347
2019, X1,24490,Manual,3728,Petrol,145,51.4,1.5,18742.197
2016, X1,20295,Automatic,16917,Diesel,145,55.4,2.0,10740.114
2019, X1,23980,Manual,4649,Diesel,145,68.9,2.0,18351.894
2020, X1,29450,Semi-Auto,10,Diesel,145,40.9,2.0,24743.890000000003
2016, X1,14499,Manual,27795,Diesel,20,68.9,2.0,7672.8708
2019, X1,27991,Semi-Auto,120,Diesel,150,36.7,2.0,21421.5123
2016, X1,16500,Automatic,15777,Diesel,30,65.7,2.0,8731.8
2019, X1,25995,Manual,11,Diesel,145,36.7,2.0,19893.9735
2016, X1,15999,Manual,44434,Diesel,125,58.9,2.0,8466.6708
2016, X1,17000,Automatic,46968,Diesel,125,57.6,2.0,8996.4
2016, X1,14500,Automatic,51505,Diesel,30,65.7,2.0,7673.4
2019, X1,25996,Semi-Auto,4850,Petrol,145,46.3,1.5,19894.7388
2019, X1,25990,Automatic,15608,Petrol,150,46.3,1.5,19890.147
2016, X1,11000,Manual,88387,Diesel,20,68.9,2.0,5821.2
2016, X1,18000,Automatic,32624,Diesel,125,57.6,2.0,9525.6
2019, X1,22750,Manual,10879,Petrol,145,39.8,1.5,17410.575
2020, X1,25490,Semi-Auto,5656,Diesel,150,47.9,2.0,21416.698
2016, X1,18750,Automatic,13165,Diesel,145,55.4,2.0,9922.5
2016, X1,15500,Manual,37000,Diesel,125,60.1,2.0,8202.6
2019, X1,24800,Automatic,10577,Diesel,145,60.1,2.0,18979.44
2020, X1,29970,Semi-Auto,1241,Diesel,145,60.1,2.0,25180.794
2017, X1,18500,Semi-Auto,35065,Diesel,150,57.6,2.0,10889.1
2019, X1,24800,Automatic,10576,Diesel,145,60.1,2.0,18979.44
2019, X1,25995,Semi-Auto,1000,Diesel,145,60.1,2.0,19893.9735
2019, X1,24950,Automatic,7542,Diesel,145,60.1,2.0,19094.235
2019, X1,26995,Semi-Auto,4183,Diesel,145,65.7,2.0,20659.2735
2017, X1,13500,Manual,50435,Diesel,20,68.9,2.0,7946.1
2019, X1,34791,Semi-Auto,3796,Diesel,145,36.7,2.0,26625.5523
2017, X1,19498,Semi-Auto,21346,Diesel,145,55.4,2.0,11476.5228
2019, X1,31440,Semi-Auto,9507,Petrol,145,38.7,2.0,24061.032
2017, X1,20000,Semi-Auto,24150,Diesel,145,57.6,2.0,11772.0
2017, X1,16333,Manual,24050,Diesel,125,58.9,2.0,9613.6038
2018, X1,22995,Automatic,12848,Petrol,145,44.8,2.0,15682.589999999998
2019, X1,28995,Semi-Auto,1501,Petrol,145,48.7,2.0,22189.873499999998
2017, X1,16991,Semi-Auto,55535,Diesel,150,55.4,2.0,10000.9026
2017, X1,23995,Semi-Auto,15991,Diesel,150,55.4,2.0,14123.457
2015, X1,15881,Semi-Auto,21992,Diesel,160,52.3,2.0,7329.0815
2017, X1,18950,Semi-Auto,40519,Diesel,125,57.6,2.0,11153.97
2017, X1,18995,Semi-Auto,29647,Diesel,145,57.7,2.0,11180.457
2019, X1,30995,Semi-Auto,1501,Diesel,145,52.3,2.0,23720.4735
2017, X1,22491,Semi-Auto,16578,Diesel,150,57.6,2.0,13238.2026
2019, X1,25843,Semi-Auto,7117,Diesel,145,60.1,2.0,19777.6479
2017, X1,19721,Semi-Auto,18800,Diesel,125,60.1,2.0,11607.7806
2019, X1,25916,Automatic,4230,Diesel,145,60.1,2.0,19833.5148
2019, X1,24850,Automatic,9784,Diesel,145,60.1,2.0,19017.704999999998
2017, X1,22310,Semi-Auto,17905,Diesel,145,57.6,2.0,13131.666000000001
2019, X1,31280,Semi-Auto,2865,Diesel,145,36.7,2.0,23938.584
2019, X1,27888,Manual,99,Diesel,145,48.7,2.0,21342.6864
2019, X1,25500,Automatic,2984,Diesel,145,60.1,2.0,19515.149999999998
2019, X1,25999,Manual,99,Petrol,145,52.3,1.5,19897.0347
2019, X1,25990,Semi-Auto,7333,Diesel,145,60.1,2.0,19890.147
2019, X1,30555,Automatic,1000,Diesel,150,50.4,2.0,23383.7415
2019, X1,21850,Automatic,6141,Petrol,145,46.3,1.5,16721.805
2017, X1,23680,Semi-Auto,6147,Diesel,145,60.1,2.0,13938.048
2019, X1,23652,Semi-Auto,12020,Petrol,145,46.3,1.5,18100.8756
2019, X1,24712,Semi-Auto,9697,Petrol,145,39.8,1.5,18912.0936
2019, X1,27000,Automatic,6000,Petrol,145,39.2,2.0,20663.1
2019, X1,25999,Automatic,1100,Diesel,145,60.1,2.0,19897.0347
2019, X1,25730,Semi-Auto,4495,Petrol,145,38.2,2.0,19691.168999999998
2020, X1,26750,Automatic,1000,Diesel,145,47.9,2.0,22475.350000000002
2019, X1,24474,Semi-Auto,9044,Petrol,145,40.9,1.5,18729.9522
2017, X1,17990,Semi-Auto,33000,Diesel,150,55.4,2.0,10588.914
2017, X1,14600,Manual,40831,Diesel,145,68.9,2.0,8593.56
2017, X1,19875,Semi-Auto,26109,Diesel,145,55.4,2.0,11698.425000000001
2019, X1,32495,Automatic,6,Diesel,145,52.3,2.0,24868.4235
2017, X1,20685,Automatic,19116,Diesel,145,57.6,2.0,12175.191
2017, X1,15640,Automatic,89232,Diesel,145,65.7,2.0,9205.704
2015, X1,8995,Manual,90000,Diesel,160,51.4,2.0,4151.1925
2019, X1,25980,Semi-Auto,8083,Diesel,145,60.1,2.0,19882.494
2017, X1,20375,Semi-Auto,28005,Diesel,125,57.6,2.0,11992.725
2017, X1,14600,Manual,39460,Diesel,150,68.9,2.0,8593.56
2017, X1,19371,Semi-Auto,21293,Diesel,150,60.1,2.0,11401.7706
2017, X1,20980,Semi-Auto,16717,Diesel,145,60.1,2.0,12348.828
2017, X1,20975,Semi-Auto,14063,Petrol,160,44.8,2.0,12345.885
2019, X1,26990,Automatic,7288,Petrol,145,39.8,2.0,20655.447
2017, X1,21312,Automatic,11253,Diesel,125,57.6,2.0,12544.2432
2017, X1,16514,Automatic,60792,Diesel,145,55.4,2.0,9720.1404
2017, X1,25990,Manual,10,Diesel,20,68.9,2.0,15297.714
2017, X1,21250,Semi-Auto,17961,Petrol,165,44.8,2.0,12507.75
2019, X1,25000,Manual,110,Diesel,145,60.1,2.0,19132.5
2019, X1,28995,Semi-Auto,1000,Diesel,145,60.1,2.0,22189.873499999998
2020, X1,35040,Semi-Auto,562,Diesel,145,60.1,2.0,29440.608000000004
2019, X1,24485,Semi-Auto,9708,Petrol,145,46.3,1.5,18738.3705
2017, X1,19532,Semi-Auto,12566,Diesel,125,60.1,2.0,11496.5352
2017, X1,23082,Semi-Auto,9076,Petrol,165,44.8,2.0,13586.065200000001
2017, X1,18661,Semi-Auto,45000,Diesel,150,57.6,2.0,10983.8646
2017, X1,22495,Semi-Auto,20470,Diesel,145,57.6,2.0,13240.557
2019, X1,24926,Automatic,4991,Diesel,145,60.1,2.0,19075.8678
2017, X1,17599,Automatic,31691,Diesel,145,55.4,2.0,10358.7714
2017, X1,18500,Automatic,25683,Diesel,150,57.6,2.0,10889.1
2020, X1,33400,Manual,321,Diesel,145,50.4,2.0,28062.68
2017, X1,18700,Automatic,18404,Diesel,145,60.1,2.0,11006.82
2017, X1,30980,Semi-Auto,10,Petrol,160,44.8,2.0,18234.828
2017, X1,19990,Semi-Auto,18754,Diesel,150,65.7,2.0,11766.114
2017, X1,21250,Semi-Auto,17962,Petrol,165,44.8,2.0,12507.75
2017, X1,21350,Automatic,17877,Diesel,145,60.1,2.0,12566.61
2019, X1,24950,Automatic,9564,Diesel,145,60.1,2.0,19094.235
2017, X1,19750,Semi-Auto,19159,Diesel,145,60.1,2.0,11624.85
2017, X1,20722,Semi-Auto,22636,Petrol,160,44.8,2.0,12196.9692
2018, X1,16470,Manual,27041,Diesel,150,68.9,2.0,11232.539999999999
2017, X1,16485,Semi-Auto,56728,Diesel,145,65.7,2.0,9703.071
2017, X1,15999,Automatic,60703,Diesel,145,65.7,2.0,9417.0114
2015, X1,14900,Automatic,44978,Diesel,125,57.6,2.0,6876.35
2019, X1,28950,Semi-Auto,3546,Diesel,145,60.1,2.0,22155.434999999998
2019, X1,27752,Semi-Auto,4475,Diesel,145,53.3,2.0,21238.6056
2019, X1,30995,Semi-Auto,1000,Diesel,145,60.1,2.0,23720.4735
2013, X1,12685,Semi-Auto,60926,Diesel,160,52.3,2.0,4127.6990000000005
2013, X1,8790,Automatic,78661,Diesel,165,52.3,2.0,2860.266
2019, X1,27006,Automatic,3195,Diesel,145,60.1,2.0,20667.6918
2019, X1,24950,Automatic,5217,Diesel,145,60.1,2.0,19094.235
2019, X1,29302,Semi-Auto,5795,Diesel,145,50.4,2.0,22424.8206
2019, X1,23812,Automatic,15846,Petrol,145,37.7,2.0,18223.3236
2019, X1,22500,Manual,7000,Petrol,150,51.4,1.5,17219.25
2019, X1,26468,Semi-Auto,4153,Diesel,145,65.7,2.0,20255.9604
2017, X1,18198,Semi-Auto,23380,Diesel,125,60.1,2.0,10711.3428
2019, X1,24725,Manual,20,Petrol,145,52.3,1.5,18922.0425
2019, X1,24950,Automatic,7032,Diesel,145,60.1,2.0,19094.235
2019, X1,25406,Automatic,3796,Diesel,145,60.1,2.0,19443.2118
2013, X1,8595,Manual,72834,Diesel,160,51.4,2.0,2796.813
2017, X1,13999,Manual,54650,Diesel,20,68.9,2.0,8239.8114
2013, X1,9695,Manual,44000,Diesel,125,57.6,2.0,3154.753
2019, X1,24950,Automatic,9469,Diesel,145,60.1,2.0,19094.235
2015, X1,12990,Automatic,57000,Diesel,160,51.4,2.0,5994.885
2013, X1,8990,Manual,47000,Diesel,160,51.4,2.0,2925.346
2019, X1,28995,Automatic,4237,Diesel,145,36.7,2.0,22189.873499999998
2019, X2,25820,Automatic,6106,Diesel,145,61.4,2.0,19760.046
2019, X2,29770,Automatic,123,Diesel,145,48.7,2.0,22782.981
2019, X2,29374,Automatic,123,Diesel,145,50.4,2.0,22479.9222
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,27990,Automatic,9182,Petrol,145,39.8,2.0,21420.747
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,36981,Semi-Auto,4497,Petrol,150,34.0,2.0,28301.5593
2019, X2,25907,Manual,151,Diesel,150,53.3,2.0,19826.627099999998
2019, X2,27982,Semi-Auto,4264,Petrol,145,39.2,2.0,21414.6246
2019, X2,30571,Automatic,123,Diesel,145,58.9,2.0,23395.9863
2019, X2,34490,Automatic,5730,Petrol,145,34.0,2.0,26395.197
2019, X2,25526,Semi-Auto,5161,Diesel,145,61.4,2.0,19535.0478
2019, X2,23890,Semi-Auto,5743,Petrol,145,38.7,2.0,18283.017
2019, X2,32000,Automatic,2631,Petrol,145,34.0,2.0,24489.6
2019, X2,24998,Manual,4174,Diesel,145,48.7,2.0,19130.969399999998
2019, X2,24450,Semi-Auto,2598,Petrol,145,42.2,1.5,18711.585
2019, X2,27750,Automatic,6012,Diesel,145,61.4,2.0,21237.075
2020, X2,31990,Semi-Auto,5,Petrol,145,39.8,2.0,26877.998000000003
2020, X2,33000,Semi-Auto,3986,Petrol,145,34.0,2.0,27726.600000000002
2020, X2,28999,Semi-Auto,5000,Diesel,145,47.9,2.0,24364.9598
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,29000,Automatic,2472,Diesel,145,48.7,2.0,22193.7
2019, X2,32000,Semi-Auto,10,Petrol,145,34.0,2.0,24489.6
2019, X2,28950,Semi-Auto,6086,Petrol,145,36.2,2.0,22155.434999999998
2019, X2,27000,Automatic,49,Diesel,145,50.4,2.0,20663.1
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2018, X2,23900,Semi-Auto,3391,Diesel,145,61.4,2.0,16299.8
2019, X2,27950,Automatic,8452,Diesel,145,58.9,2.0,21390.135
2019, X2,27685,Semi-Auto,9762,Diesel,145,50.4,2.0,21187.3305
2019, X2,34173,Semi-Auto,4500,Petrol,145,34.0,2.0,26152.5969
2019, X2,26750,Automatic,2077,Diesel,150,58.9,2.0,20471.774999999998
2019, X2,23726,Automatic,8848,Petrol,145,38.7,2.0,18157.5078
2018, X2,25969,Semi-Auto,12271,Diesel,145,61.4,2.0,17710.858
2019, X2,28874,Semi-Auto,5000,Diesel,145,58.9,2.0,22097.2722
2019, X2,23498,Semi-Auto,3241,Petrol,150,40.4,2.0,17983.0194
2019, X2,27670,Semi-Auto,2480,Petrol,145,38.7,2.0,21175.851
2019, X2,30361,Automatic,123,Diesel,145,48.7,2.0,23235.2733
2019, X2,31310,Semi-Auto,4890,Diesel,145,58.9,2.0,23961.542999999998
2019, X2,28551,Semi-Auto,5282,Petrol,150,39.8,2.0,21850.080299999998
2019, X2,29770,Automatic,123,Diesel,145,48.7,2.0,22782.981
2018, X2,23000,Semi-Auto,10342,Petrol,145,39.2,2.0,15685.999999999998
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,24403,Manual,5884,Diesel,145,55.4,2.0,18675.6159
2019, X2,27898,Semi-Auto,3770,Diesel,145,50.4,2.0,21350.3394
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,22790,Automatic,8477,Diesel,145,49.6,2.0,17441.186999999998
2019, X2,32000,Semi-Auto,5524,Petrol,145,34.0,2.0,24489.6
2019, X2,29991,Semi-Auto,3898,Petrol,150,39.2,2.0,22952.1123
2019, X2,23633,Manual,8100,Diesel,145,53.3,2.0,18086.334899999998
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,21998,Manual,5687,Petrol,150,41.5,1.5,16835.0694
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,26972,Automatic,123,Petrol,145,38.7,2.0,20641.671599999998
2019, X2,30789,Semi-Auto,3795,Diesel,145,58.9,2.0,23562.8217
2018, X2,21726,Semi-Auto,5000,Diesel,145,50.4,2.0,14817.131999999998
2020, X2,37995,Automatic,2500,Petrol,145,34.0,2.0,31923.399
2019, X2,33520,Semi-Auto,3235,Petrol,145,34.0,2.0,25652.856
2020, X2,34990,Semi-Auto,103,Petrol,150,34.0,2.0,29398.598
2020, X2,34999,Automatic,1217,Diesel,145,58.9,2.0,29406.1598
2018, X2,32012,Semi-Auto,12652,Diesel,145,58.9,2.0,21832.183999999997
2020, X2,36950,Semi-Auto,10,Diesel,145,50.4,2.0,31045.390000000003
2020, X2,28279,Semi-Auto,101,Diesel,145,50.4,2.0,23760.0158
2018, X2,22500,Semi-Auto,34697,Diesel,145,58.9,2.0,15344.999999999998
2018, X2,28494,Semi-Auto,13314,Diesel,145,58.9,2.0,19432.908
2018, X2,22898,Semi-Auto,21150,Petrol,145,38.7,2.0,15616.435999999998
2020, X2,31000,Semi-Auto,1121,Petrol,145,34.0,2.0,26046.2
2018, X2,24495,Semi-Auto,13147,Diesel,150,58.9,2.0,16705.59
2020, X2,24490,Semi-Auto,1,Diesel,145,52.3,2.0,20576.498000000003
2020, X2,25990,Semi-Auto,101,Petrol,145,40.4,2.0,21836.798000000003
2020, X2,29990,Semi-Auto,5,Petrol,145,42.8,1.5,25197.598
2019, X2,35999,Automatic,6026,Petrol,145,34.0,2.0,27550.0347
2019, X2,28988,Automatic,9401,Diesel,145,58.9,2.0,22184.5164
2020, X2,30990,Semi-Auto,10,Petrol,145,42.8,1.5,26037.798000000003
2020, X2,26850,Semi-Auto,105,Diesel,145,50.4,2.0,22559.370000000003
2019, X2,31991,Semi-Auto,8791,Diesel,145,61.4,2.0,24482.7123
2020, X2,32495,Semi-Auto,1255,Diesel,145,58.9,2.0,27302.299000000003
2020, X2,40195,Semi-Auto,103,Petrol,145,34.0,2.0,33771.839
2019, X2,31970,Automatic,3740,Petrol,145,34.0,2.0,24466.641
2018, X2,23900,Semi-Auto,12887,Diesel,145,61.4,2.0,16299.8
2019, X2,34368,Automatic,123,Petrol,145,34.0,2.0,26301.8304
2019, X2,31680,Semi-Auto,103,Diesel,145,58.9,2.0,24244.703999999998
2020, X2,26780,Semi-Auto,1500,Diesel,145,61.4,2.0,22500.556
2019, X2,31980,Automatic,4804,Petrol,145,34.0,2.0,24474.293999999998
2019, X2,24352,Semi-Auto,3011,Petrol,145,38.7,2.0,18636.5856
2018, X2,19999,Automatic,27359,Diesel,145,52.3,2.0,13639.318
2019, X2,28500,Semi-Auto,2370,Diesel,145,48.7,2.0,21811.05
2019, X2,27950,Automatic,7971,Diesel,150,58.9,2.0,21390.135
2018, X2,24530,Semi-Auto,25660,Diesel,145,61.4,2.0,16729.46
2020, X2,34990,Semi-Auto,10,Petrol,150,34.0,2.0,29398.598
2020, X2,27500,Semi-Auto,10,Petrol,150,39.2,2.0,23105.5
2019, X2,28881,Semi-Auto,7922,Diesel,145,58.9,2.0,22102.6293
2020, X2,24990,Semi-Auto,10,Diesel,145,47.9,2.0,20996.598
2020, X2,29998,Manual,1850,Diesel,150,49.6,2.0,25204.319600000003
2018, X2,24297,Semi-Auto,13325,Diesel,145,58.9,2.0,16570.554
2019, X2,31084,Semi-Auto,3096,Petrol,145,36.2,2.0,23788.585199999998
2020, X2,33400,Semi-Auto,1766,Diesel,145,58.9,2.0,28062.68
2020, X2,30000,Automatic,101,Petrol,145,42.2,1.5,25206.0
2018, X2,23000,Automatic,10369,Diesel,145,58.9,2.0,15685.999999999998
2019, X2,28480,Semi-Auto,3282,Petrol,145,39.8,2.0,21795.744
2019, X2,21992,Manual,7189,Diesel,145,48.7,2.0,16830.4776
2020, X2,30413,Semi-Auto,101,Petrol,145,39.2,2.0,25553.002600000003
2020, X2,31995,Semi-Auto,1501,Diesel,145,61.4,2.0,26882.199
2020, X2,32403,Semi-Auto,2580,Petrol,145,39.8,2.0,27225.000600000003
2019, X2,31950,Semi-Auto,6801,Diesel,145,58.9,2.0,24451.335
2020, X2,28993,Semi-Auto,101,Diesel,145,61.4,2.0,24359.9186
2019, X2,28266,Semi-Auto,2367,Petrol,145,39.2,2.0,21631.9698
2020, X2,34990,Automatic,2137,Petrol,145,34.0,2.0,29398.598
2020, X2,33940,Automatic,2182,Petrol,145,34.0,2.0,28516.388000000003
2019, X2,29970,Automatic,3760,Petrol,145,36.2,2.0,22936.041
2018, X2,23450,Semi-Auto,11594,Diesel,145,58.9,2.0,15992.899999999998
2018, X2,20500,Automatic,6471,Diesel,145,52.3,2.0,13980.999999999998
2019, X2,29995,Semi-Auto,1920,Diesel,145,50.4,2.0,22955.1735
2019, X2,27990,Semi-Auto,8592,Diesel,145,58.9,2.0,21420.747
2020, X2,29993,Semi-Auto,500,Petrol,145,38.7,2.0,25200.1186
2020, X2,37480,Semi-Auto,1000,Petrol,145,34.0,2.0,31490.696000000004
2019, X2,29325,Semi-Auto,8859,Diesel,145,50.4,2.0,22442.4225
2019, X2,34368,Automatic,123,Petrol,145,34.0,2.0,26301.8304
2019, X2,34995,Automatic,8728,Petrol,145,34.0,2.0,26781.6735
2019, X2,25980,Semi-Auto,6521,Petrol,145,39.2,2.0,19882.494
